clade	species	ts	te
0	61893	1	0
0	61894	11	1
0	61895	6	2
0	61896	2	1
0	61897	5	4
0	61898	18	4
0	61899	15	4
0	61900	12	4
0	61901	5	2
0	61902	6	2
0	61903	14	8
0	61904	7	2
0	61905	8	3
0	61906	12	2
0	61907	7	6
0	61908	5	1
0	61909	7	4
0	61910	10	0
0	61911	9	1
0	61912	8	0
0	61913	7	3
0	61914	7	4
0	61915	4	1
0	61916	8	1
0	61917	4	1
0	61918	10	1
0	61919	1	0
0	61920	6	4
0	61921	5	0
0	61922	14	11
0	61923	7	6
0	61924	25	1
0	61925	2	0
0	61926	20	1
0	61927	9	8
0	61928	17	10
0	61929	3	1
0	61930	27	13
0	61931	24	6
0	61932	30	4
0	61933	30	24
0	61934	30	21
0	61935	21	20
0	61936	25	20
0	61937	24	18
0	61938	21	16
0	61939	19	2
0	61940	23	20
0	61941	20	16
0	61942	7	6
0	61943	27	16
0	61944	7	6
0	61945	14	0
0	61946	29	6
0	61947	23	18
0	61948	2	0
0	61949	13	0
0	61950	8	0
0	61951	4	1
0	61952	5	0
0	61953	3	2
0	61954	13	8
0	61955	5	1
0	61956	6	0
0	61957	5	1
0	61958	3	2
0	61959	5	0
0	61960	17	2
0	61961	29	20
0	61962	15	11
0	61963	4	2
0	61964	8	4
0	61965	3	1
0	61966	15	6
0	61967	13	5
0	61968	10	5
0	61969	10	7
0	61970	7	5
0	61971	4	1
0	61972	4	1
0	61973	2	1
0	61974	3	2
0	61975	2	0
0	61976	5	0
0	61977	5	0
0	61978	5	2
0	61979	5	3
0	61980	5	4
0	61981	6	5
0	61982	8	2
0	61983	14	2
0	61984	8	1
0	61985	4	2
0	61986	4	1
0	61987	3	1
0	61988	11	3
0	61989	5	0
0	61990	4	0
0	61991	7	0
0	61992	7	0
0	61993	4	0
0	61994	14	3
0	61995	4	2
0	61996	4	2
0	61997	5	0
0	61998	4	1
0	61999	6	3
0	62000	1	0
0	62001	10	9
0	62002	3	1
0	62003	3	2
0	62004	11	1
0	62005	14	4
0	62006	19	5
0	62007	15	6
0	62008	8	4
0	62009	11	0
0	62010	4	3
0	62011	2	1
0	62012	18	4
0	62013	7	2
0	62014	11	5
0	62015	7	2
0	62016	24	2
0	62017	9	6
0	62018	6	0
0	62019	12	10
0	62020	5	3
0	62021	4	2
0	62022	6	3
0	62023	5	1
0	62024	20	1
0	62025	27	1
0	62026	14	2
0	62027	10	3
0	62028	14	1
0	62029	15	4
0	62030	4	3
0	62031	4	3
0	62032	3	1
0	62033	9	8
0	62034	3	1
0	62035	4	1
0	62036	24	19
0	62037	24	19
0	62038	17	15
0	62039	4	1
0	62040	3	0
0	62041	7	2
0	62042	10	2
0	62043	21	14
0	62044	25	3
0	62045	5	4
0	62046	1	0
0	62047	4	2
0	62048	3	1
0	62049	5	1
0	62050	11	1
0	62051	10	7
0	62052	5	1
0	62053	5	0
0	62054	5	3
0	62055	9	6
0	62056	10	6
0	62057	7	2
0	62058	9	0
0	62059	10	4
0	62060	4	0
0	62061	9	5
0	62062	20	18
0	62063	35	12
0	62064	35	15
0	62065	35	15
0	62066	33	4
0	62067	11	9
0	62068	7	2
0	62069	5	4
0	62070	6	0
0	62071	12	4
0	62072	12	7
0	62073	27	25
0	62074	5	4
0	62075	20	4
0	62076	5	4
0	62077	5	1
0	62078	8	0
0	62079	6	5
0	62080	10	4
0	62081	4	1
0	62082	15	4
0	62083	4	3
0	62084	2	0
0	62085	6	1
0	62086	6	0
0	62087	9	1
0	62088	7	3
0	62089	6	3
0	62090	7	1
0	62091	6	2
0	62092	11	1
0	62093	2	1
0	62094	2	0
0	62095	14	1
0	62096	6	1
0	62097	18	16
0	62098	16	12
0	62099	16	12
0	62100	23	6
0	62101	26	8
0	62102	16	12
0	62103	11	1
0	62104	9	3
0	62105	9	4
0	62106	4	1
0	62107	9	0
0	62108	6	5
0	62109	4	0
0	62110	2	0
0	62111	5	0
0	62112	2	1
0	62113	18	0
0	62114	3	2
0	62115	3	0
0	62116	3	1
0	62117	5	4
0	62118	8	6
0	62119	28	8
0	62120	22	8
0	62121	12	3
0	62122	25	1
0	62123	13	2
0	62124	6	5
0	62125	11	7
0	62126	7	0
0	62127	1	0
0	62128	10	7
0	62129	5	3
0	62130	14	0
0	62131	25	3
0	62132	9	4
0	62133	6	2
0	62134	18	8
0	62135	16	1
0	62136	3	0
0	62137	7	2
0	62138	13	8
0	62139	6	3
0	62140	7	3
0	62141	8	2
0	62142	6	5
0	62143	13	5
0	62144	5	1
0	62145	12	1
0	62146	5	0
0	62147	5	0
0	62148	6	1
0	62149	6	2
0	62150	13	6
0	62151	1	0
0	62152	14	2
0	62153	6	0
0	62154	13	2
0	62155	7	3
0	62156	33	5
0	62157	20	5
0	62158	4	1
0	62159	11	2
0	62160	7	1
0	62161	5	3
0	62162	7	1
0	62163	7	6
0	62164	9	1
0	62165	14	3
0	62166	15	2
0	62167	6	3
0	62168	3	0
0	62169	5	0
0	62170	5	0
0	62171	2	0
0	62172	6	2
0	62173	22	5
0	62174	32	3
0	62175	7	6
0	62176	3	1
0	62177	2	0
0	62178	1	0
0	62179	4	2
0	62180	10	5
0	62181	13	3
0	62182	18	5
0	62183	11	8
0	62184	7	1
0	62185	13	9
0	62186	21	2
0	62187	4	2
0	62188	5	2
0	62189	8	3
0	62190	9	8
0	62191	12	8
0	62192	12	3
0	62193	17	12
0	62194	9	3
0	62195	12	0
0	62196	9	2
0	62197	8	3
0	62198	7	6
0	62199	24	12
0	62200	19	10
0	62201	15	0
0	62202	4	1
0	62203	2	1
0	62204	17	3
0	62205	17	0
0	62206	10	1
0	62207	16	2
0	62208	5	0
0	62209	16	7
0	62210	15	2
0	62211	11	9
0	62212	15	5
0	62213	5	1
0	62214	7	1
0	62215	1	0
0	62216	2	0
0	62217	3	2
0	62218	16	1
0	62219	14	4
0	62220	23	7
0	62221	10	9
0	62222	6	3
0	62223	6	1
0	62224	24	3
0	62225	10	3
0	62226	9	3
0	62227	9	2
0	62228	4	0
0	62229	1	0
0	62230	16	8
0	62231	8	4
0	62232	14	0
0	62233	11	9
0	62234	9	6
0	62235	9	1
0	62236	6	5
0	62237	5	1
0	62238	10	1
0	62239	15	3
0	62240	3	0
0	62241	3	1
0	62242	8	4
0	62243	14	5
0	62244	3	1
0	62245	5	2
0	62246	9	4
0	62247	4	0
0	62248	9	7
0	62249	6	1
0	62250	4	2
0	62251	12	1
0	62252	17	9
0	62253	10	2
0	62254	8	1
0	62255	10	2
0	62256	4	0
0	62257	8	0
0	62258	5	0
0	62259	5	1
0	62260	1	0
0	62261	10	3
0	62262	11	3
0	62263	2	0
0	62264	6	1
0	62265	10	9
0	62266	3	2
0	62267	15	2
0	62268	8	0
0	62269	6	4
0	62270	8	2
0	62271	6	0
0	62272	4	1
0	62273	4	1
0	62274	2	0
0	62275	2	1
0	62276	11	3
0	62277	4	2
0	62278	8	0
0	62279	8	0
0	62280	8	4
0	62281	9	1
0	62282	13	0
0	62283	10	0
0	62284	3	1
0	62285	1	0
0	62286	8	4
0	62287	11	0
0	62288	5	0
0	62289	2	1
0	62290	7	2
0	62291	7	0
0	62292	7	0
0	62293	14	13
0	62294	3	2
0	62295	9	2
0	62296	5	2
0	62297	8	4
0	62298	32	3
0	62299	12	1
0	62300	14	0
0	62301	9	2
0	62302	9	0
0	62303	9	0
0	62304	9	5
0	62305	8	0
0	62306	3	1
0	62307	7	6
0	62308	11	1
0	62309	8	6
0	62310	4	1
0	62311	25	0
0	62312	9	7
0	62313	36	13
0	62314	24	1
0	62315	9	1
0	62316	1	0
0	62317	9	1
0	62318	9	3
0	62319	8	3
0	62320	9	3
0	62321	4	1
0	62322	5	1
0	62323	19	11
0	62324	7	4
0	62325	7	5
0	62326	7	2
0	62327	7	2
0	62328	6	0
0	62329	9	6
0	62330	5	1
0	62331	1	0
0	62332	12	3
0	62333	8	3
0	62334	4	2
0	62335	2	1
0	62336	6	1
0	62337	13	7
0	62338	17	0
0	62339	8	1
0	62340	12	3
0	62341	19	1
0	62342	10	3
0	62343	2	1
0	62344	9	3
0	62345	31	2
0	62346	1	0
0	62347	4	0
0	62348	7	4
0	62349	10	1
0	62350	4	1
0	62351	5	3
0	62352	12	2
0	62353	15	2
0	62354	2	1
0	62355	5	2
0	62356	6	4
0	62357	5	2
0	62358	14	2
0	62359	13	2
0	62360	4	1
0	62361	4	0
0	62362	9	5
0	62363	12	6
0	62364	34	5
0	62365	7	2
0	62366	4	1
0	62367	7	0
0	62368	6	0
0	62369	17	10
0	62370	2	1
0	62371	2	1
0	62372	1	0
0	62373	19	4
0	62374	14	0
0	62375	19	1
0	62376	14	4
0	62377	10	3
0	62378	4	2
0	62379	4	2
0	62380	6	3
0	62381	4	2
0	62382	8	2
0	62383	4	2
0	62384	11	6
0	62385	7	1
0	62386	9	4
0	62387	14	1
0	62388	8	1
0	62389	20	1
0	62390	10	5
0	62391	13	1
0	62392	10	1
0	62393	6	5
0	62394	13	7
0	62395	37	8
0	62396	26	5
0	62397	15	12
0	62398	4	2
0	62399	20	5
0	62400	13	1
0	62401	17	1
0	62402	25	1
0	62403	5	0
0	62404	2	0
0	62405	3	1
0	62406	1	0
0	62407	3	1
0	62408	16	8
0	62409	2	1
0	62410	9	8
0	62411	7	6
0	62412	27	1
0	62413	33	6
0	62414	6	2
0	62415	27	5
0	62416	5	0
0	62417	10	1
0	62418	4	1
0	62419	2	1
0	62420	5	3
0	62421	6	2
0	62422	30	6
0	62423	14	1
0	62424	13	1
0	62425	17	1
0	62426	4	1
0	62427	13	4
0	62428	18	2
0	62429	14	6
0	62430	7	2
0	62431	4	3
0	62432	33	12
0	62433	28	23
0	62434	28	3
0	62435	23	0
0	62436	21	15
0	62437	18	5
0	62438	28	13
0	62439	8	0
0	62440	21	0
0	62441	11	2
0	62442	21	3
0	62443	9	1
0	62444	18	2
0	62445	18	8
0	62446	18	0
0	62447	25	5
0	62448	25	8
0	62449	5	1
0	62450	4	1
0	62451	19	15
0	62452	4	2
0	62453	10	6
0	62454	13	1
0	62455	15	0
0	62456	15	0
0	62457	9	3
0	62458	13	8
0	62459	13	1
0	62460	12	1
0	62461	12	0
0	62462	10	1
0	62463	12	1
0	62464	8	5
0	62465	9	1
0	62466	10	0
0	62467	8	6
0	62468	9	6
0	62469	8	1
0	62470	4	3
0	62471	2	1
0	62472	16	8
0	62473	12	1
0	62474	12	10
0	62475	12	7
0	62476	5	2
0	62477	14	5
0	62478	13	6
0	62479	16	13
0	62480	16	15
0	62481	13	12
0	62482	13	12
0	62483	5	2
0	62484	5	1
0	62485	5	4
0	62486	20	10
0	62487	21	3
0	62488	2	0
0	62489	2	0
0	62490	11	10
0	62491	10	4
0	62492	19	7
0	62493	11	2
0	62494	5	1
0	62495	5	3
0	62496	22	6
0	62497	21	8
0	62498	10	3
0	62499	6	4
0	62500	24	22
0	62501	34	16
0	62502	30	23
0	62503	35	0
0	62504	35	0
0	62505	34	6
0	62506	30	1
0	62507	21	1
0	62508	23	0
0	62509	14	2
0	62510	25	1
0	62511	23	0
0	62512	3	1
0	62513	22	11
0	62514	10	0
0	62515	4	2
0	62516	17	0
0	62517	10	3
0	62518	5	2
0	62519	11	2
0	62520	9	2
0	62521	4	1
0	62522	3	1
0	62523	11	0
0	62524	2	1
0	62525	4	1
0	62526	6	1
0	62527	2	1
0	62528	2	1
0	62529	2	1
0	62530	2	1
0	62531	3	1
0	62532	6	3
0	62533	22	9
0	62534	24	23
0	62535	14	8
0	62536	22	9
0	62537	6	2
0	62538	11	0
0	62539	13	2
0	62540	13	6
0	62541	8	1
0	62542	18	17
0	62543	14	1
0	62544	4	1
0	62545	21	0
0	62546	11	1
0	62547	21	2
0	62548	9	1
0	62549	3	0
0	62550	11	1
0	62551	17	0
0	62552	6	0
0	62553	4	1
0	62554	3	1
0	62555	9	1
0	62556	7	1
0	62557	10	0
0	62558	10	0
0	62559	3	0
0	62560	4	2
0	62561	4	0
0	62562	17	16
0	62563	10	8
0	62564	14	6
0	62565	26	4
0	62566	22	7
0	62567	13	7
0	62568	20	0
0	62569	7	4
0	62570	11	6
0	62571	10	8
0	62572	10	2
0	62573	16	3
0	62574	4	3
0	62575	6	2
0	62576	12	9
0	62577	5	3
0	62578	4	1
0	62579	35	2
0	62580	35	30
0	62581	25	12
0	62582	31	17
0	62583	4	2
0	62584	8	0
0	62585	5	1
0	62586	4	1
0	62587	8	5
0	62588	18	1
0	62589	8	5
0	62590	5	1
0	62591	4	0
0	62592	1	0
0	62593	9	0
0	62594	13	10
0	62595	1	0
0	62596	2	0
0	62597	4	0
0	62598	9	7
0	62599	9	2
0	62600	20	9
0	62601	25	7
0	62602	6	2
0	62603	5	1
0	62604	7	2
0	62605	4	1
0	62606	4	1
0	62607	10	2
0	62608	5	4
0	62609	27	5
0	62610	30	5
0	62611	35	5
0	62612	25	3
0	62613	19	13
0	62614	24	19
0	62615	6	3
0	62616	25	1
0	62617	8	5
0	62618	4	1
0	62619	19	1
0	62620	16	1
0	62621	5	1
0	62622	6	0
0	62623	12	2
0	62624	34	1
0	62625	24	0
0	62626	19	1
0	62627	9	2
0	62628	25	19
0	62629	6	1
0	62630	19	5
0	62631	9	8
0	62632	9	8
0	62633	9	3
0	62634	23	16
0	62635	23	15
0	62636	11	9
0	62637	1	0
0	62638	14	3
0	62639	16	10
0	62640	6	1
0	62641	21	3
0	62642	20	0
0	62643	14	10
0	62644	37	12
0	62645	2	1
0	62646	19	5
0	62647	15	5
0	62648	9	0
0	62649	5	0
0	62650	7	5
0	62651	7	4
0	62652	6	4
0	62653	7	0
0	62654	3	2
0	62655	2	0
0	62656	4	1
0	62657	1	0
0	62658	4	2
0	62659	14	3
0	62660	11	1
0	62661	7	2
0	62662	9	1
0	62663	6	2
0	62664	2	0
0	62665	9	0
0	62666	10	2
0	62667	6	5
0	62668	16	13
0	62669	6	1
0	62670	4	1
0	62671	2	1
0	62672	8	4
0	62673	10	4
0	62674	9	4
0	62675	9	5
0	62676	6	4
0	62677	6	1
0	62678	21	0
0	62679	17	1
0	62680	5	1
0	62681	6	1
0	62682	9	1
0	62683	13	1
0	62684	13	1
0	62685	6	1
0	62686	9	0
0	62687	2	1
0	62688	5	1
0	62689	5	0
0	62690	20	3
0	62691	10	3
0	62692	22	5
0	62693	8	6
0	62694	23	1
0	62695	8	1
0	62696	25	19
0	62697	6	5
0	62698	11	1
0	62699	23	1
0	62700	8	3
0	62701	8	1
0	62702	6	5
0	62703	24	1
0	62704	6	0
0	62705	29	1
0	62706	12	7
0	62707	13	1
0	62708	7	0
0	62709	9	1
0	62710	23	3
0	62711	7	5
0	62712	7	1
0	62713	12	6
0	62714	3	1
0	62715	19	15
0	62716	25	0
0	62717	5	3
0	62718	14	3
0	62719	5	4
0	62720	9	4
0	62721	9	1
0	62722	9	2
0	62723	7	2
0	62724	5	2
0	62725	5	3
0	62726	4	0
0	62727	18	10
0	62728	6	2
0	62729	20	2
0	62730	6	4
0	62731	19	1
0	62732	15	12
0	62733	12	3
0	62734	9	2
0	62735	37	0
0	62736	7	1
0	62737	13	7
0	62738	23	15
0	62739	9	8
0	62740	4	3
0	62741	14	13
0	62742	8	2
0	62743	10	1
0	62744	8	5
0	62745	5	4
0	62746	9	7
0	62747	4	3
0	62748	2	1
0	62749	10	0
0	62750	15	2
0	62751	20	15
0	62752	12	6
0	62753	21	19
0	62754	21	4
0	62755	4	3
0	62756	10	6
0	62757	6	0
0	62758	5	4
0	62759	11	8
0	62760	27	2
0	62761	19	7
0	62762	21	6
0	62763	27	2
0	62764	11	0
0	62765	8	3
0	62766	8	4
0	62767	19	0
0	62768	16	2
0	62769	13	1
0	62770	8	2
0	62771	8	2
0	62772	11	10
0	62773	3	1
0	62774	16	15
0	62775	17	2
0	62776	8	2
0	62777	9	3
0	62778	13	2
0	62779	8	5
0	62780	6	1
0	62781	8	3
0	62782	19	0
0	62783	11	9
0	62784	11	9
0	62785	5	1
0	62786	11	1
0	62787	19	2
0	62788	5	3
0	62789	15	7
0	62790	15	1
0	62791	15	1
0	62792	15	1
0	62793	7	1
0	62794	7	1
0	62795	7	2
0	62796	7	1
0	62797	2	1
0	62798	7	1
0	62799	7	1
0	62800	7	2
0	62801	7	1
0	62802	9	2
0	62803	8	2
0	62804	18	2
0	62805	28	4
0	62806	12	0
0	62807	15	14
0	62808	15	14
0	62809	15	3
0	62810	6	3
0	62811	5	2
0	62812	3	1
0	62813	18	1
0	62814	5	1
0	62815	6	2
0	62816	4	2
0	62817	10	0
0	62818	4	0
0	62819	9	4
0	62820	9	1
0	62821	3	1
0	62822	33	2
0	62823	14	13
0	62824	6	1
0	62825	10	3
0	62826	2	1
0	62827	12	4
0	62828	12	4
0	62829	22	21
0	62830	5	3
0	62831	12	4
0	62832	4	3
0	62833	12	4
0	62834	7	1
0	62835	19	4
0	62836	19	3
0	62837	6	3
0	62838	16	2
0	62839	12	4
0	62840	2	0
0	62841	7	6
0	62842	4	1
0	62843	4	1
0	62844	9	5
0	62845	14	2
0	62846	13	0
0	62847	1	0
0	62848	6	5
0	62849	9	7
0	62850	2	1
0	62851	24	3
0	62852	11	0
0	62853	33	8
0	62854	4	0
0	62855	4	1
0	62856	5	0
0	62857	2	0
0	62858	8	1
0	62859	4	2
0	62860	2	0
0	62861	7	2
0	62862	8	5
0	62863	5	2
0	62864	4	0
0	62865	5	0
0	62866	10	3
0	62867	4	2
0	62868	9	3
0	62869	6	1
0	62870	7	5
0	62871	7	5
0	62872	5	1
0	62873	5	1
0	62874	5	1
0	62875	4	0
0	62876	7	5
0	62877	7	1
0	62878	6	0
0	62879	6	3
0	62880	7	1
0	62881	6	0
0	62882	6	4
0	62883	4	3
0	62884	8	2
0	62885	12	2
0	62886	7	1
0	62887	6	1
0	62888	15	1
0	62889	20	17
0	62890	7	2
0	62891	11	2
0	62892	20	2
0	62893	1	0
0	62894	1	0
0	62895	9	5
0	62896	34	5
0	62897	11	0
0	62898	11	0
0	62899	4	1
0	62900	30	11
0	62901	11	4
0	62902	11	2
0	62903	11	4
0	62904	9	1
0	62905	5	4
0	62906	3	0
0	62907	9	1
0	62908	27	20
0	62909	10	1
0	62910	4	2
0	62911	8	1
0	62912	5	1
0	62913	9	1
0	62914	30	13
0	62915	1	0
0	62916	3	0
0	62917	5	4
0	62918	5	4
0	62919	3	0
0	62920	19	6
0	62921	3	1
0	62922	8	7
0	62923	2	1
0	62924	12	5
0	62925	3	2
0	62926	16	0
0	62927	6	2
0	62928	3	2
0	62929	8	1
0	62930	4	1
0	62931	20	12
0	62932	12	2
0	62933	3	1
0	62934	2	0
0	62935	6	0
0	62936	35	2
0	62937	5	2
0	62938	5	1
0	62939	5	1
0	62940	19	11
0	62941	4	1
0	62942	13	3
0	62943	8	2
0	62944	12	1
0	62945	4	1
0	62946	2	0
0	62947	4	1
0	62948	2	1
0	62949	22	8
0	62950	22	0
0	62951	11	0
0	62952	1	0
0	62953	1	0
0	62954	14	11
0	62955	2	0
0	62956	4	0
0	62957	4	0
0	62958	4	0
0	62959	5	2
0	62960	4	2
0	62961	4	2
0	62962	1	0
0	62963	9	2
0	62964	4	0
0	62965	2	0
0	62966	6	5
0	62967	22	8
0	62968	9	2
0	62969	11	0
0	62970	8	3
0	62971	8	0
0	62972	8	2
0	62973	11	5
0	62974	11	0
0	62975	8	4
0	62976	9	5
0	62977	5	1
0	62978	27	23
0	62979	4	2
0	62980	31	5
0	62981	4	2
0	62982	14	1
0	62983	4	3
0	62984	2	0
0	62985	9	4
0	62986	10	6
0	62987	12	8
0	62988	15	0
0	62989	11	5
0	62990	7	2
0	62991	7	2
0	62992	15	3
0	62993	6	0
0	62994	6	3
0	62995	10	8
0	62996	4	2
0	62997	17	15
0	62998	11	10
0	62999	10	2
0	63000	4	0
0	63001	4	1
0	63002	26	0
0	63003	10	1
0	63004	5	2
0	63005	2	1
0	63006	10	1
0	63007	6	0
0	63008	26	8
0	63009	25	7
0	63010	4	2
0	63011	2	1
0	63012	6	3
0	63013	6	3
0	63014	6	2
0	63015	3	1
0	63016	6	0
0	63017	4	1
0	63018	13	4
0	63019	7	3
0	63020	5	3
0	63021	5	0
0	63022	7	4
0	63023	12	3
0	63024	8	3
0	63025	10	8
0	63026	10	8
0	63027	10	6
0	63028	10	1
0	63029	10	6
0	63030	10	6
0	63031	6	1
0	63032	6	2
0	63033	6	2
0	63034	17	5
0	63035	14	5
0	63036	5	1
0	63037	10	2
0	63038	7	6
0	63039	8	0
0	63040	9	6
0	63041	6	2
0	63042	2	0
0	63043	13	7
0	63044	6	2
0	63045	2	1
0	63046	2	0
0	63047	13	12
0	63048	4	1
0	63049	9	8
0	63050	30	0
0	63051	23	0
0	63052	24	0
0	63053	26	7
0	63054	21	5
0	63055	22	1
0	63056	12	5
0	63057	7	3
0	63058	9	4
0	63059	6	0
0	63060	3	1
0	63061	4	2
0	63062	9	0
0	63063	7	0
0	63064	8	1
0	63065	4	1
0	63066	6	2
0	63067	7	0
0	63068	5	1
0	63069	1	0
0	63070	1	0
0	63071	7	0
0	63072	3	1
0	63073	8	3
0	63074	2	1
0	63075	4	2
0	63076	6	0
0	63077	6	3
0	63078	3	0
0	63079	6	0
0	63080	9	5
0	63081	6	1
0	63082	11	8
0	63083	6	5
0	63084	6	5
0	63085	6	0
0	63086	2	0
0	63087	16	2
0	63088	10	9
0	63089	2	0
0	63090	3	1
0	63091	5	2
0	63092	4	1
0	63093	3	2
0	63094	4	1
0	63095	34	2
0	63096	17	1
0	63097	19	11
0	63098	8	6
0	63099	5	1
0	63100	21	2
0	63101	34	8
0	63102	8	0
0	63103	22	2
0	63104	8	2
0	63105	8	2
0	63106	7	4
0	63107	4	1
0	63108	3	2
0	63109	20	4
0	63110	8	1
0	63111	2	0
0	63112	7	0
0	63113	4	2
0	63114	30	22
0	63115	8	1
0	63116	17	4
0	63117	6	5
0	63118	8	5
0	63119	7	1
0	63120	3	1
0	63121	12	2
0	63122	8	1
0	63123	5	2
0	63124	2	1
0	63125	5	1
0	63126	4	2
0	63127	14	4
0	63128	7	3
0	63129	6	1
0	63130	18	10
0	63131	11	6
0	63132	23	7
0	63133	6	2
0	63134	13	8
0	63135	13	8
0	63136	13	8
0	63137	13	8
0	63138	13	8
0	63139	13	8
0	63140	34	1
0	63141	37	1
0	63142	25	3
0	63143	2	0
0	63144	3	0
0	63145	9	3
0	63146	9	1
0	63147	6	4
0	63148	7	1
0	63149	18	4
0	63150	18	2
0	63151	18	6
0	63152	11	6
0	63153	32	18
0	63154	16	14
0	63155	6	3
0	63156	9	4
0	63157	5	0
0	63158	14	2
0	63159	8	4
0	63160	6	2
0	63161	12	5
0	63162	11	2
0	63163	11	7
0	63164	1	0
0	63165	4	2
0	63166	2	1
0	63167	4	2
0	63168	7	2
0	63169	2	0
0	63170	8	2
0	63171	6	4
0	63172	4	3
0	63173	7	0
0	63174	8	4
0	63175	8	5
0	63176	9	1
0	63177	21	2
0	63178	5	0
0	63179	18	1
0	63180	9	6
0	63181	2	1
0	63182	11	8
0	63183	10	3
0	63184	12	10
0	63185	14	8
0	63186	5	2
0	63187	13	8
0	63188	6	3
0	63189	7	2
0	63190	7	2
0	63191	41	10
0	63192	26	5
0	63193	7	1
0	63194	9	0
0	63195	35	5
0	63196	8	5
0	63197	35	0
0	63198	35	7
0	63199	25	1
0	63200	35	5
0	63201	7	0
0	63202	1	0
0	63203	25	9
0	63204	23	2
0	63205	15	5
0	63206	12	2
0	63207	9	8
0	63208	7	4
0	63209	18	5
0	63210	25	4
0	63211	27	25
0	63212	27	9
0	63213	23	13
0	63214	4	0
0	63215	9	0
0	63216	5	3
0	63217	16	2
0	63218	7	3
0	63219	3	1
0	63220	2	0
0	63221	16	5
0	63222	11	9
0	63223	17	3
0	63224	8	4
0	63225	6	3
0	63226	7	0
0	63227	10	0
0	63228	35	3
0	63229	10	4
0	63230	16	1
0	63231	7	1
0	63232	7	1
0	63233	15	1
0	63234	7	4
0	63235	7	1
0	63236	21	7
0	63237	7	1
0	63238	3	1
0	63239	28	2
0	63240	8	7
0	63241	7	2
0	63242	6	1
0	63243	7	1
0	63244	7	1
0	63245	5	0
0	63246	6	2
0	63247	7	2
0	63248	9	4
0	63249	8	6
0	63250	2	1
0	63251	5	0
0	63252	6	0
0	63253	4	3
0	63254	16	2
0	63255	7	2
0	63256	28	2
0	63257	3	1
0	63258	1	0
0	63259	26	1
0	63260	3	2
0	63261	10	3
0	63262	4	3
0	63263	10	5
0	63264	21	19
0	63265	8	7
0	63266	11	2
0	63267	4	0
0	63268	4	2
0	63269	27	5
0	63270	33	15
0	63271	3	2
0	63272	5	0
0	63273	5	1
0	63274	24	4
0	63275	12	4
0	63276	3	2
0	63277	7	2
0	63278	12	1
0	63279	9	5
0	63280	4	2
0	63281	8	1
0	63282	12	7
0	63283	7	6
0	63284	13	6
0	63285	10	2
0	63286	10	1
0	63287	3	2
0	63288	9	8
0	63289	3	2
0	63290	2	0
0	63291	4	2
0	63292	19	2
0	63293	10	5
0	63294	5	2
0	63295	6	2
0	63296	10	7
0	63297	1	0
0	63298	24	11
0	63299	22	4
0	63300	4	2
0	63301	4	2
0	63302	20	1
0	63303	20	3
0	63304	22	21
0	63305	18	10
0	63306	5	1
0	63307	35	1
0	63308	4	3
0	63309	7	4
0	63310	17	4
0	63311	11	1
0	63312	12	1
0	63313	9	1
0	63314	10	5
0	63315	21	2
0	63316	4	1
0	63317	5	2
0	63318	11	1
0	63319	6	2
0	63320	3	2
0	63321	3	0
0	63322	3	2
0	63323	3	2
0	63324	6	3
0	63325	5	0
0	63326	7	1
0	63327	12	4
0	63328	8	1
0	63329	9	1
0	63330	12	2
0	63331	12	9
0	63332	12	1
0	63333	10	1
0	63334	10	1
0	63335	10	1
0	63336	7	1
0	63337	6	1
0	63338	9	0
0	63339	7	1
0	63340	7	1
0	63341	6	0
0	63342	6	1
0	63343	4	1
0	63344	2	0
0	63345	4	1
0	63346	3	1
0	63347	1	0
0	63348	5	4
0	63349	4	0
0	63350	7	1
0	63351	11	2
0	63352	8	5
0	63353	3	2
0	63354	5	0
0	63355	24	21
0	63356	11	5
0	63357	11	7
0	63358	5	3
0	63359	25	7
0	63360	23	17
0	63361	23	7
0	63362	36	12
0	63363	14	2
0	63364	18	8
0	63365	23	2
0	63366	14	7
0	63367	3	0
0	63368	7	1
0	63369	8	4
0	63370	6	1
0	63371	9	2
0	63372	8	4
0	63373	12	6
0	63374	12	5
0	63375	9	3
0	63376	18	0
0	63377	3	0
0	63378	3	2
0	63379	8	0
0	63380	4	0
0	63381	4	0
0	63382	10	1
0	63383	9	6
0	63384	11	2
0	63385	9	3
0	63386	25	20
0	63387	4	0
0	63388	4	1
0	63389	27	1
0	63390	33	1
0	63391	8	1
0	63392	6	0
0	63393	3	1
0	63394	6	2
0	63395	16	12
0	63396	14	12
0	63397	16	3
0	63398	4	3
0	63399	24	2
0	63400	28	3
0	63401	3	0
0	63402	4	0
0	63403	3	2
0	63404	3	0
0	63405	5	2
0	63406	17	15
0	63407	10	0
0	63408	4	1
0	63409	15	10
0	63410	9	4
0	63411	10	4
0	63412	3	0
0	63413	37	4
0	63414	25	1
0	63415	6	0
0	63416	11	1
0	63417	4	1
0	63418	18	5
0	63419	7	5
0	63420	9	7
0	63421	35	12
0	63422	7	1
0	63423	9	1
0	63424	19	0
0	63425	3	2
0	63426	10	0
0	63427	23	1
0	63428	4	2
0	63429	23	3
0	63430	19	1
0	63431	12	2
0	63432	20	0
0	63433	7	0
0	63434	20	2
0	63435	6	2
0	63436	19	2
0	63437	5	0
0	63438	7	3
0	63439	5	3
0	63440	10	1
0	63441	10	0
0	63442	11	3
0	63443	13	3
0	63444	9	0
0	63445	9	1
0	63446	5	1
